Document Number,Document Type,Publication Date,Title,Abstract,Inventor Name,Assignee,Filing Date
10830174,US,11/10/2020,Monolithic heat-exchanger bodies,A monolithic heat exchanger body includes a plurality of heating walls and a plurality of combustion fins. The plurality of heating walls are configured and arranged in an array of spirals or spiral arcs relative to a longitudinal axis. Adjacent portions of the plurality of heating walls respectively define a corresponding plurality of heating fluid pathways therebetween. The plurality of combustion fins are circumferentially spaced about a perimeter of an inlet plenum. The inlet plenum includes or fluidly communicates with a combustion chamber. The plurality of heating fluid pathways fluidly communicate with the inlet plenum. The plurality of combustion fins occupy a radially or concentrically inward portion of the monolithic heat exchanger body. The plurality of heating fluid pathways have a heat transfer relationship with a heat sink disposed about a radially or concentrically outward portion of the monolithic heat exchanger body. A plurality of conduction breaks disposed radially or concentrically outward relative to the plurality of combustion fins at least partially inhibit heat conduction from the plurality of combustion fins to the plurality of heating walls.,"Mook, Joshua Tyler (Cincinnati, OH, US)                
                            Vandevoorde, Kevin Michael (Cincinnati, OH, US)                
                            Akwara, Aigbedion (Cincinnati, OH, US)                
                            Notarnicola, Michael Robert (Cincinnati, OH, US)                
                            Bellardi, Jason Joseph (Fairfield, OH, US)                
                            Sennoun, Mohammed El Hacin (West Chester, OH, US)                
                            Osama, Mohamed (Garching, DE)                
                            Nagel, Zachary William (Liberty Township, OH, US)                
                            Marrero Ortiz, Victor Luis (Cincinnati, OH, US)","General Electric Company (Schenectady, NY, US)",05/20/2020
US20150344156,US,12/03/2015,STABLE GROUNDING SYSTEM TO AVOID CATASTROPHIC ELECTRICAL FAILURES IN FIBER-REINFORCED COMPOSITE AIRCRAFT,"Methods and apparatus are described to detect, measure, and determine the presence of unknown Groundloop currents flowing through unidentified circuit pathways within the wiring system distributed within a portion of a fuselage of an airplane substantially made from fiber-reinforced composite materials to avoid catastrophic failures of the electrical system within such an airplane.","Vail III, William Banning (BOTHELL, WA, US)                
                            Skerl, Tomislav (HOUSTON, TX, US)                
                            Schwinberg, Paul B. (RICHLAND, WA, US)                
                            Momii, Steven T. (MERCER ISLAND, WA, US)","SMART DRILLING AND COMPLETION, INC. (BOTHELL, WA, US)",08/13/2015
US20170307672,US,10/26/2017,STABLE GROUNDING SYSTEM TO AVOID CATASTROPHIC ELECTRICAL FAILURES IN FIBER-REINFORCED COMPOSITE AIRCRAFT,"Methods and apparatus are described to detect, measure, and determine the presence of unknown Groundloop currents flowing through unidentified circuit pathways within the wiring system distributed within a portion of a fuselage of an airplane substantially made from fiber-reinforced composite materials to avoid catastrophic failures of the electrical system within such an airplane.","Vail III, William Banning (BOTHELL, WA, US)                
                            Skerl, Tomislav (HOUSTON, TX, US)                
                            Schwinberg, Paul B. (RICHLAND, WA, US)                
                            Momii, Steven T. (MERCER ISLAND, WA, US)","SMART DRILLING AND COMPLETION, INC. (BOTHELL, WA, US)",08/13/2015
8865113,US,10/21/2014,"Facile synthesis of graphene, graphene derivatives and abrasive nanoparticles and their various uses, including as tribologically-beneficial lubricant additives","Methods of ex situ synthesis of graphene, graphene oxide, reduced graphene oxide, other graphene derivative structures and nanoparticles useful as polishing agents are disclosed. Compositions and methods for polishing, hardening, protecting, adding longevity to, and lubricating moving and stationary parts in devices and systems, including, but not limited to, engines, turbos, turbines, tracks, races, wheels, bearings, gear systems, armor, heat shields, and other physical and mechanical systems employing machined interacting hard surfaces through the use of nano-polishing agents formed in situ from lubricating compositions and, in some cases, ex situ and their various uses are also disclosed.","Shankman, Richard S. (Boca Raton, FL, US)","Peerless Worldwide, LLC (Boca Raton, FL, US)",03/15/2012
9598169,US,03/21/2017,Single blade rotor system for use in a vertical takeoff and landing (VTOL) aircraft,"This disclosure is directed to a single blade propeller and systems, devices, and techniques pertaining to assisting in critical stages of flight (e.g., takeoff, landing, emergency situations, etc.) in vertical takeoff and landing (VTOL) aircraft. The single blade propeller may be incorporated into fixed and rotary wing VTOL aircraft as part of a first propulsion system. The first propulsion system may include one or more single blade propellers driven by electric motors, combustion engines, and/or hybrid engines. Each of the single blade propellers may include a lift-producing blade and a counterweight opposite the lift-producing blade. As each of the single blade propellers spins, it may produce lift in a direction approximately perpendicular to the horizon to effect vertical flight.","Legrand III, Louis Leroi (Seattle, WA, US)                
                            Welsh, Ricky Dean (Bellevue, WA, US)                
                            Robb, Walker Chamberlain (Seattle, WA, US)                
                            Champagne Jr., Robert Roy (Kirkland, WA, US)                
                            Buchmueller, Daniel (Seattle, WA, US)                
                            Traube, Joshua White (Seattle, WA, US)                
                            Kimchi, Gur (Bellevue, WA, US)","Amazon Technologies, Inc. (Seattle, WA, US)",04/08/2016
US20140346259,US,11/27/2014,"RECEIVING, CONVERTING AND EMITTING BATTERY WORKING ACCORDING TO THE ACTIVE MAGNETOHYDRORESONANT EFFECT, METHOD FOR PREPARING HYDRORESONANT AND BIOMAGNETIC COMPOUNDS, METHOD FOR PREPARING THE BATTERY, AND GENERAL USE OF THE SAME IN THE MINERAL, PLANT AND ANIMAL KINGDOMS","Magnetohidroressonate active effect receiving, converting, transmitting battery, process of preparation of the battery including hydroresonating and biomagnetic compounds, technical application in mineral, plant and animal kingdoms, the battery being formed from a mixture comprising hydroresonance, biomagnetic, polypropylene and black tourmaline, comprising 09 to 19% p/p of Hydroresonance, 81 to 89% p/p of polypropylene, Biomagnetic comprises 09 to 19% p/p of Hydroresonance, 18 to 39% p/p of black tourmaline and 67 to 84% p/p of polypropylene; the invention includes obtainment processes for the Hydroresonating s and biomagnetic compounds to be used in the battery, whose use and operation are endowed with particular features; in the invention, occurs the Ar/Light conversion, extracting vital cosmic energy from neutrinos, permanently converting and emitting natural long infrared, vital cosmic energy, negative ions (anions) Electromagnetic Conversion into negative waves is the MagnetoHydroresonating Active Effect radiates in fundamental particles in oscillating strings, resonant, pulsating and perpetuating.","Martins, Valmeron (Centro. ljui RS., BR)                
                            Koerich, Pedro Jonas (Agronomica, BR)","MARTINS VALMERON                
                            KOERICH PEDRO JONAS",12/03/2012
US20010021724,US,09/13/2001,Structured Fischer-Tropsch catalyst system and method,"A Fischer-Tropsch catalyst for the conversion of synthesis gas into Fischer-Tropsch products includes a stationary Fischer-Tropsch catalyst having a voidage ratio greater than approximately 0.45 or 0.6 and may further have a catalyst concentration for a given reactor volume of at least 10 percent. A Fischer-Tropsch catalyst has a structured shape promoting non-Taylor flow and/or producing a productivity in the range of 200-4000 vol CO/vol. Catalyst/hour or greater over at least a 600 hour run of a Fischer-Tropsch reactor with the catalyst therein. A system for converting synthesis gas into longer-chain hydrocarbon products through the Fisher-Tropsch reaction has a reactor for receiving synthesis gas directly or as a saturated hydrocarbon liquid or a combination, and a stationary, structured Fischer-Tropsch catalyst disposed within the reactor for converting at least a portion of the synthesis gas into longer-chain hydrocarbons through Fischer-Tropsch reaction. A Fischer-Tropsch reactor system having a structured Fischer-Tropsch catalyst may have an all-liquid saturated reactant feed, an all gas reactant feed, or a plethora of combinations therebetween. The systems may or may not include heat removal devices. Methods of manufacturing catalysts and converting synthesis gas are also presented.","Arcuri, Kym B. (Tulsa, OK, US)                
                            Agee, Kenneth L. (Bixby, OK, US)                
                            Agee, Mark A. (Tulsa, OK, US)",Syntroleum Corporation,03/15/2001
US20150142298,US,05/21/2015,RELATIVE TRAJECTORY COST,Methods and systems for determining routes in a Collaborative Trajectory Options Program (CTOP) enabled Air Traffic Management system are disclosed. A first trajectory with a lowest Network Cost and having an assumed ground delay is identified. A Relative Trajectory Cost of zero is assigned to the first trajectory. A second trajectory is identified and the assumed ground delay of the first trajectory is iteratively incremented until a Network Cost for the second trajectory is approximately equivalent to the Network Cost of the first trajectory. A Relative Trajectory Cost for the second trajectory is determined based at least in part on the iteratively incremented assumed ground delay of the first trajectory.,"Vaaben, Bo (Espergaerde, DK)                
                            Pytel, Krzysztof (Gdansk, PL)","The Boeing Company (Chicago, IL, US)",11/15/2013
US20230105160,US,04/06/2023,GAS FERMENTATION CONVERSION OF CARBON DIOXIDE INTO PRODUCTS,"An integrated process and system for employing low conversion rWGS to prepare a gas fermentation feed stream from a CO2 source and a hydrogen source in order to produce at least one gas fermentation product. Low conversion rWGS reactors may (1) employ a wider selection of inorganic catalysts then rWGS reactors requiring high temperature operation, (2) allow for use of an electric heater instead of a fired heater to preheat feed stream to the low conversion rWGS reactor, and (3) extend rWGS catalyst life by reducing the amount of water produced in the rWGS reaction.","Rosin, Richard Russell (Glencoe, IL, US)                
                            Yu, Yen-lu (Buffalo Grove, IL, US)                
                            Rollag, Sean Alex (Chicago, IL, US)                
                            Schulz, Taylor Craig (Chicago, IL, US)                
                            Conrado, Robert John (Washington, DC, US)","LanzaTech, Inc. (Skokie, IL, US)",09/23/2022
US20190169713,US,06/06/2019,TITANIUM ALLOY WITH IMPROVED PROPERTIES,"A method of manufacturing a titanium alloy part with a composition, in weight %, of aluminum from about 6.0 to about 6.7; vanadium from about 1.4 to about 2.0; molybdenum from about 1.4 to about 2.0; silicon from about 0.20 to about 0.35; oxygen from about 0.18 to about 0.23; iron from about 0.16 to about 0.24; carbon from about 0.02 to about 0.06; and balance titanium, is provided. The method includes a first heat treatment on an ingot of the titanium alloy, forging of the ingot to break down the cast structure, a second heat treatment on the forged ingot, rolling the forged ingot to a plate, bar or billet, and annealing the plate, bar or billet below the beta transus temperature of the titanium alloy. The first and second heat treatments are between 40 and 200° C. and between 30 and 100° C. below the beat transus temperature, respectively.","Thomas, Roger Owen (Swansea South Wales, GB)                
                            Garratt, Paul (Swansea South Wales, GB)                
                            Fanning, John (Henderson, NV, US)","Titanium Metals Corporation (Henderson, NV, US)",11/06/2018
8158833,US,04/17/2012,"Process, plant and butanol from lignocellulosic feedstock","This invention relates to a process, a plant, and butanol made of or derived from lignocellulosic feedstock. The process includes the step of depolymerizing lignocellulosic material to form pentose and a remainder. The process also includes the step of converting the pentose to butanol material and using the remainder for generation of power or further downstream conversion.","Dumenil, Jean-charles (Little Chalfont, GB)                
                            Dobson, Ian (London, GB)","BP Biofuels UK Ltd. (Middlesex, GB)",12/17/2008
9022314,US,05/05/2015,Torsionally stiff rotorcraft control apparatus and method,"A rotor system of a reactive drive rotary wing maintains rigidity and stiffness and resists slack and backlash by mounting swashplate actuators to a flange rigidly secured to the mast, and may be monolithic therewith. A mast tilt actuator and a mast pivot may secure to the mast flange, with vibration suppressors. A shroud may provide a sealed fluid path for airflow therethrough encircling portions of the rotor hub and restricting airflow between the rotor hub and shroud. A rotor cavity, in fluid communication with blade ducts (hollow portions of the blade spars), and either or both contoured to reduce pressure losses, may assist in temperature control, and may feed into tip jets on the blades.","Van Der, Westhuizen Jacob Johannes (South Jordan, UT, US)","Groen Brothers Aviation, Inc. (Salt Lake City, UT, US)",09/07/2011
7901753,US,03/08/2011,Synthetic runway surface system,"The present invention provides an artificial turf runway surface suitable for supporting take off, landing and taxiing of aircraft. The turf system cures many of problems and pitfalls associated with natural sand or grass systems, such as rutting, bare spots, erosion, unevenness, standing water as well as other problems associated with natural grass airstrips. The synthetic surface also removes nesting materials and food and thereby dissuades birds and other animals from landing and congregating thereon. The system includes a synthetic covering, such as an artificial turf covering, one or more sheeting or flow through membranes, a compacted rock base suitable for supporting the aircraft when landing, tacking off and taxiing.","Carr, Patrick J. (Tinley Park, IL, US)                
                            Collett, Dale L. (Sedalia, CO, US)","AvTurf L.L.C. (Southlake, TX, US)",11/12/2004
10214417,US,02/26/2019,Solid hydrogen reaction system and method of liberation of hydrogen gas,"A solid hydrogen reaction system and method of liberating hydrogen gas includes the utilization of a reactor having a body that defines a reaction chamber, having a first narrow end and a second wider end such that the reactor has an increasing cross-sectional area from the first end toward the second end, for facilitating a reaction to liberate hydrogen gas stored in a hydrogen storage solid located within the reaction chamber.","Halsey, Colin John (Tewkesbury, GB)","GE AVIATION SYSTEMS LLC (Grand Rapids, MI, US)",02/25/2016
US20110126448,US,06/02/2011,"Process, Plant, and Biofuel For Integrated Biofuel Production","This invention relates to a process, a plant, and a biofuel for integrated biofuel production, such as with biogasoline, biodiesel, and/or sugar product. The integrated process includes the step of removing hexose from a feedstock to form a lignocellulosic material. The process also includes the step of converting the hexose to a biogasoline and/or a biodiesel material, and the step of depolymerizing lignocellulosic material to form pentose and a residue. The process also includes the step of converting the pentose to a biogasoline and/or a biodiesel material.","Dumenil, Jean-charles (Potters Bar, GB)","BP Biofuels UK Limited (Middlesex, GB)",06/15/2010
9604715,US,03/28/2017,Solar powered aircraft with a variable geometry wing and telecommunications networks utilizing such aircraft,"A solar powered aircraft having segmented wings that can be reconfigured during flight to optimize collection of solar energy are described. The aircraft have rigid construction that is resistant to inclement weather and is configured to rely on free flight control at high altitude and under conventional conditions, thereby providing flight duration in excess of 2 months. The aircraft is particularly suitable for use as part of a telecommunications network. A telecommunications network incorporating such aircraft is also discussed.","Karem, Abe (North Tustin, CA, US)                
                            Tigner, Benjamin (Laguna Beach, CA, US)","Karem Aircraft, Inc. (Lake Forest, CA, US)",02/24/2016
11268654,US,03/08/2022,Liquid methane storage system and method,"Systems and methods for controlling the temperature and pressure of a cryogenic liquid methane storage unit are provided. The disclosed systems and methods generate methane gas from a reservoir of liquid methane stored within the methane storage unit, vent the methane gas through one or more outlet valves connected to the methane storage unit, and generate electric power using the vented methane gas. The generated electric power can then be used to initiating a cooling cycle, which reduces the temperature of said reservoir of liquid methane and reduces the pressure in said methane storage unit. Micro anaerobic digesters and methane storage units may be configured in a networked environment with a central controller that monitors remote units.","Mann, Christopher (Cornwall, GB)                
                            Bennett, Michael (Cornwall, GB)","BENNAMANN SERVICES LTD (Newquay, GB)",02/14/2018
11373543,US,06/28/2022,Systems and methods for optimization of a recharging flight plan for an electric vertical takeoff and landing aircraft,"A system for optimization of a recharging flight plan for an electric vertical takeoff and landing (eVTOL) aircraft. The system includes a recharging infrastructure. The recharging infra structure includes a computing device. The computing device is configured to receive an aircraft metric from a flight controller of an eVTOL aircraft, generate a safe approach plan for the eVTOL aircraft as a function of the aircraft metric, transmit the safe approach plan to the eVTOL aircraft for execution by the eVTOL aircraft, and transmit the safe approach plan to a remote device. A method for optimization of a recharging flight plan for an eVTOL aircraft is also provided.","Moeykens, Vincent (Burlington, VT, US)","BETA AIR, LLC (South Burlington, VT, US)",07/12/2021
8152867,US,04/10/2012,"Process, plant and biofuel for integrated biofuel production","This invention relates to a process, a plant, and a biofuel for integrated biofuel production, such as with butanol, biodiesel, and/or sugar product. The integrated process includes the step of removing hexose from a feedstock to form a lignocellulosic material. The process also includes the step of converting the hexose to butanol and/or a biodiesel material, and the step of depolymerizing lignocellulosic material to form pentose and a residue. The process also includes the step of converting the pentose to butanol and/or a biodiesel material.","Dumenil, Jean-charles (Little Chalfont, GB)","BP Biofuels UK Ltd. (Middlesex, GB)",12/17/2008
11578275,US,02/14/2023,Process for upgrading oxygen containing renewable oil,"The invention relates to producing upgraded renewable oil. Renewable crude oil is provided whose oxygen content, water content, and total acid number are within predetermined ranges. Respective fractions of the oil have boiling points below 350° C. and above 450° C. After the oil is pressurized, and hydrogen is added, the mixture is heated and contacted with a heterogeneous catalyst in a first reaction zone with weight based hourly space velocity (WHSV) of 0.1 to 1 h-1. The resultant partially hydrogenated and deoxygenated oil is further heated and contacted with a heterogeneous catalyst in a second reaction zone at WHSV of 0.1 to 1.5 h-1. Low and high boiling point liquid hydrocarbon fractions of the product of the second reaction zone are sent to third and fourth reaction zones, respectively, to be contacted with hydrogen and a heterogeneous catalyst under respective heating conditions and WHSV of 0.1 to 1 h-1.","Iversen, Steen B. (Vedbæk, DK)                
                            Jensen, Claus Uhrenholt (Aalborg, DK)                
                            Rodriguez Guerrero, Julie Katerine (Calgary, CA)","STEEPER ENERGY APS (Hørsholm, DK)",01/10/2019
US20220343229,US,10/27/2022,SYSTEMS AND METHODS FOR AUTOMATIC CARBON INTENSITY CALCULATION AND TRACKING,"Examples of the present disclosure describe systems/methods for automatically generating and tracking a carbon intensity (CI) score assigned to a particular product as the product traverses through a processing plant and discrete steps in a supply chain. In some examples, intermediate CI scores may be assigned to the product as it completes each step in its life cycle. The intermediate CI scores may be aggregated to produce a final CI score. Each intermediate CI score is recorded on a blockchain, such that the CI score is independently verifiable and auditable. In other example aspects, a machine-learning model may be applied to the input data received from each supply chain stakeholder and CI scores, wherein the machine-learning model generates intelligent suggestions to stakeholders for how to tweak their processes to lower CI scores. In other examples, a CI score may be used to derive a value for a CI token.","Gruber, Patrick Richard (Longmont, CO, US)                
                            Impekoven, Christoph (Frankfurt, DE)","Gevo, Inc. (Englewood, CO, US)",04/26/2022
US20200172236,US,06/04/2020,AERIAL VEHICLE WITH ENHANCED PITCH CONTROL AND INTERCHANGEABLE COMPONENTS,"An aircraft capable of vertical take-off and landing comprises a fuselage, at least one processor carried by the fuselage and a pair of aerodynamic, lift-generating wings extending from the fuselage. A plurality of vectoring rotors are rotatably carried by the fuselage so as to be rotatable between a substantially vertical configuration relative to the fuselage for vertical take-off and landing and a substantially horizontal configuration relative to the fuselage for horizontal flight. The vectoring rotors are unsupported by the first pair of wings. The wings may be modular and removably connected to the fuselage and configured to be interchangeable with an alternate pair of wings. A cargo container may be secured to the underside of the fuselage, and the cargo container may be modular and interchangeable with an alternate cargo container.","George, Dale Arthur (Tiny, CA)","Sky Canoe Inc. (Toronto, CA)",11/18/2019
6740032,US,05/25/2004,Method and system for predicting human congnitive performance,An apparatus and method for predicting cognitive performance of an individual based on factors including preferably sleep history and the time of day. The method facilitates the creation of predicted cognitive performance curves that allow an individual to set his/her sleep times to produce higher levels of cognitive performance. The method also facilitates the reconstruction of past cognitive performance levels based on sleep history.,"Balkin, Thomas J. (Ellicott City, MD)                
                            Belenky, Gregory L. (Kensington, MD)                
                            Hall, Stanley W. (Silver Spring, MD)                
                            Kamimori, Gary H. (Laurel, MD)                
                            Redmond, Daniel P. (Silver Spring, MD)                
                            Sing, Helen C. (Takoma Park, MD)                
                            Thomas, Maria L. (Columbia, MD)                
                            Thorne, David R. (Washington, DC)                
                            Wesensten, Nacy Jo (Silver Spring, MD)","BALKIN THOMAS J.                
                            BELENKY GREGORY L.                
                            HALL STANLEY W.                
                            KAMIMORI GARY H.                
                            REDMOND DANIEL P.                
                            SING HELEN C.                
                            THOMAS MARIA L.                
                            THORNE DAVID R.                
                            WESENSTEN NACY JO",03/04/2003
6743167,US,06/01/2004,Method and system for predicting human cognitive performance using data from an actigraph,A system and a method for providing a determination of predicted cognitive performance of an individual preferably based on the time of day and on factors including sleep history based on activity data from an actigraph. The system and the method provide a numerical representation of the predicted cognitive performance. Both may be used to optimize the work schedule of the actigraph wearer to maximize the cognitive capacity during working hours.,"Balkin, Thomas J. (Ellicott City, MD)                
                            Belenky, Gregory L. (Kensington, MD)                
                            Hall, Stanley W. (Silver Spring, MD)                
                            Kamimori, Gary H. (Laurel, MD)                
                            Redmond, Daniel P. (Silver Spring, MD)                
                            Sing, Helen C. (Takoma Park, MD)                
                            Thomas, Maria L. (Columbia, MD)                
                            Thorne, David R. (Washington, DC)                
                            Wesensten, Nancy Jo (Silver Spring, MD)","The United States of America as represented by the Secretary of the Army (Washington, DC)",03/04/2003
US20240035436,US,02/01/2024,OPEN AND CLOSED CYCLE LIFT FORCE TURBINES,"Open and closed cycle lift force turbines are provided. Illustratively, the open cycle lift force turbine operates in an open cycle environment without heat and/or pressure, utilizing asymmetric pressure distribution on lift turbine blades mainly to generate thrust with the normal component of this lift force, while using the tangential component of this lift force to drive a bypass fan providing additional thrust and to drive accessories, provide control to the fluid velocity, and/or provide motivation of the fluid's flow. The open cycle lift force turbine may be utilized to generate continuous thrust, heat and/or electricity for powering vehicles in any atmosphere. The closed cycle lift force turbine may be utilized to generate continuous thrust, heat and/or electricity for powering vehicles at any speed in any atmosphere or lack thereof.","Birkestrand, Orville J. (Davenport, IA, US)",Assignee not found,09/01/2023
10893652,US,01/19/2021,Plants and seeds of Brassica carinata variety DH-040.008,"The invention is in the field of Brassica carinata breeding (i.e. Ethiopian mustard breeding), specifically relating to Brassica carinata variety DH-040.008. The present invention relates to seeds, plants or parts thereof, cells, methods of making, and uses of this variety and its progeny.","Bennett, Rick (Saskatoon, CA)","AGRISOMA BIOSCIENCES INC. (Gatineau, CA)",06/21/2019
10849297,US,12/01/2020,Plants and seeds of Brassica carinata variety DH-069.485,"The invention is in the field of Brassica carinata breeding (i.e. Ethiopian mustard breeding), specifically relating to Brassica carinata variety DH-069.485. The present invention relates to seeds, plants or parts thereof, cells, methods of making, and uses of this variety and its progeny.","Bennett, Rick (Saskatoon, CA)","AGRISOMA BIOSCIENCES INC. (Gatineau, CA)",06/10/2019
10849296,US,12/01/2020,Plants and seeds of Brassica carinata variety DH-140.356,"The invention is in the field of Brassica carinata breeding (i.e. Ethiopian mustard breeding), specifically relating to Brassica carinata variety DH-140.356. The present invention relates to seeds, plants or parts thereof, cells, methods of making, and uses of this variety and its progeny.","Bennett, Rick (Saskatoon, CA)","AGRISOMA BIOSCIENCES INC. (Gatineau, CA)",06/10/2019
10842100,US,11/24/2020,Plants and seeds of Brassica carinata variety DH-156.090D,"The invention is in the field of Brassica carinata breeding (i.e. Ethiopian mustard breeding), specifically relating to Brassica carinata variety DH-156.090D. The present invention relates to seeds, plants or parts thereof, cells, methods of making, and uses of this variety and its progeny.","Bennett, Rick (Saskatoon, CA)","AGRISOMA BIOSCIENCES INC. (Gatineau, CA)",06/10/2019
US20160229536,US,08/11/2016,NEAR BELLY-TANGENT POD SYSTEM FOR AN AIRCRAFT,"A pod system for an aircraft is disclosed. Embodiments provide an external, near belly-tangent modular plug-and-play pod system that includes a scalable set of left-side bays which are connected to a scalable set of right-side bays via a central compartment positioned on a bottom external surface of the aircraft's fuselage. The bays accommodate removable slide trays which have various equipment (for example, communications, intelligence, surveillance, and reconnaissance equipment) mounted thereon. The bays and slide trays combination allow for quick removal, insertion, and connection of the various mounted equipment to IP-based connectivity, power, and foundation signals from the aircraft. In an embodiment, the left-side bays, right-side bays, and central compartment each have a planar bottom surface which are substantially equiplanar so that inserted and connected mounted equipment extending downward and externally from the bays from the planar bottom surface have 360 degree unobstructed views.","Aull, Kenneth W. (Fairfax, VA, US)                
                            Stewart III, Albert C. (Manassas, VA, US)","Northrop Grumman Systems Corporation (Falls Church, VA, US)",03/26/2015
9499268,US,11/22/2016,Near belly-tangent pod system for an aircraft,"A pod system for an aircraft is disclosed. Embodiments provide an external, near belly-tangent modular plug-and-play pod system that includes a scalable set of left-side bays which are connected to a scalable set of right-side bays via a central compartment positioned on a bottom external surface of the aircraft's fuselage. The bays accommodate removable slide trays which have various equipment (for example, communications, intelligence, surveillance, and reconnaissance equipment) mounted thereon. The bays and slide trays combination allow for quick removal, insertion, and connection of the various mounted equipment to IP-based connectivity, power, and foundation signals from the aircraft. In an embodiment, the left-side bays, right-side bays, and central compartment each have a planar bottom surface which are substantially equiplanar so that inserted and connected mounted equipment extending downward and externally from the bays from the planar bottom surface have 360 degree unobstructed views.","Aull, Kenneth W. (Fairfax, VA, US)                
                            Stewart III, Albert C. (Manassas, VA, US)","Northrop Grumman Systems Corporation (Falls Church, VA, US)",03/26/2015
10230241,US,03/12/2019,Self-optimizing hybrid power system,"An exemplary embodiment of the present invention's self-optimizing hybrid power system includes a generator, a solar array, batteries, a GPS, a thermometer, a pyranometer, a power manager, and a computer. The computer: (i) establishes maximum and minimum state-of-charge set points; (ii) receives measurement data from the generator (load), the GPS (location), the thermometer (temperature), and the solar irradiance sensor (solar irradiance); (iii) accesses a historic database that relates to generator load, location, temperature, and solar irradiance; (iv) based on the historic database, predicts a solar profile and a generator load profile; (v) calculates an optimized maximum state-of-charge set point and an optimized minimum state-of-charge set point, based on the predicted solar profile, the predicted generator load profile, the measured location, the measured temperature, and the measured solar irradiance; (vi) transmits control signals to the power manager to vary the maximum and/or minimum state-of-charge set point.","Rule, Evan T. (Burtonsville, MD, US)                
                            Shields, Eric B. (Germantown, MD, US)                
                            Lutkenhouse, Crystal P. (Garrett Park, MD, US)                
                            Trehubenko, John A. (Arlington, VA, US)","The United States of America, as represented by the Secretary of the Navy (Washington, DC, US)",09/30/2016
US20090324206,US,12/31/2009,Capillary Pumps for Vaporization of Liquids,"A capillary pump is provided for producing pressurized and unpressurized vapor emissions from liquid feed. In its simplest form, the capillary pump incorporates a liquid feed intake, a porous vaporization component, and a heat transfer component. Additional components, such as an insulator component, a feed pre-heat component, a liquid feed reservoir and/or delivery system, an integrated or associated heater component, a vapor collection chamber, a heat distribution component, an orifice component and/or vapor release component, may also be associated with or integrated in the improved capillary pumps. Capillary pump arrays are provided, and numerous applications for capillary pumps are disclosed.","Young, Thomas M. (Richmond, CA, US)                
                            Richardson, Mark (San Francisco, CA, US)                
                            Lerner, Robert A. (Berkeley, CA, US)                
                            Rabin, Barry H. (Idaho Falls, ID, US)","VAPORE, INC. (Alameda, CA, US)",04/23/2008
9038940,US,05/26/2015,Rotor configuration for reaction drive rotor system,"A rotor system is disclosed for a reactive drive rotary wing aircraft. Apparatus and methods are disclosed for maintaining the rigidity of the rotor and eliminating play between flight controls and the rotor by mounting swashplate actuators to a flange rigidly secured to the mast. Methods are disclosed for modulating the temperature of oil pumped over one or more of the mast bearing, swashplate bearing, and spindle bearing. The temperature of air passively or actively drawn through rotor may also be modulated to maintain bearing temperature within a predetermined range. Structures for reducing pressure losses and drag on components due to air flow through the rotor are also disclosed. A rotor facilitating thermal management by oil and air flow is also disclosed. Surfaces interfacing between the swashplate and the mast and between control rods and the swashplate or pitch horn may bear a solid lubricant layer.","Van Der, Westhuizen Jacob Johannes (South Jordan, UT, US)","GROEN BROTHERS AVIATION, INC. (Salt Lake City, UT, US)",11/14/2011
6705567,US,03/16/2004,Tandem wing aircraft and method for manufacturing and operating such aircraft,"An aircraft and associated method of manufacture and operation. The aircraft can include a fuselage having a first portion and a second portion projecting upwardly from the first portion, with the first portion housing a passenger deck and the second portion being positioned above the passenger deck. A first wing can extend outwardly from the first portion of the fuselage and the second wing can extend outwardly from the second portion of the fuselage, with the second wing being positioned above and forward of the first wing. Accordingly, the fuselage can include a plurality of passenger doors simultaneously accessible to ground-based passenger load/unload equipment with at least one of the passenger doors positioned beneath the second wing.","Dong, Lawrence Y. (Bellevue, WA)                
                            Sankrithi V, Mithra M. K. (Shoreline, WA)","The Boeing Company (Seattle, WA)",05/06/2002
11511850,US,11/29/2022,Process and machine for reducing a drag component of a horizontal stabilizer on an aircraft,"A process and a machine for improving a performance of a particular model of an aircraft, via reducing a size of a horizontal stabilizer for the particular model of the aircraft, the process comprising augmenting a nose-up moment, for the particular aircraft model, provided by a reduced horizontal stabilizer for the particular aircraft model, via addition of an ailevatoron mixer.","Beaufrere, Henry Llewellyn (Mercer Island, WA, US)","The Boeing Company (Chicago, IL, US)",11/08/2019
9448154,US,09/20/2016,Systems and methods for testing ignition properties of particles,"Systems and methods for testing ignition properties of particles in a gas. Systems include a test chamber sized to hold a particle to be tested, a gas supply configured to deliver a gas to the test chamber, a heating device configured to heat the particle, and data acquisition equipment configured to collect data associated with the particle and/or the gas. Methods include generating a flow of gas around a particle that is fixed in space relative to the flow of gas in a test chamber, heating the particle and/or heating the gas, and collecting data associated with the particle and/or the gas.","Kwon, Eddie (Seattle, WA, US)                
                            Odell, John Jefferson (Pasadena, CA, US)","The Boeing Company (Seal Beach, CA, US)",05/10/2013
